Contig,Organism,Size,dim1,dim2,dim3
JAD2_NODE_89_length_56971_cov_260_724030_19000,2000,JAD2,396.98911,-78.93641,-119.5166
JAD2_NODE_89_length_56971_cov_260_724030_2000,2000,JAD2,483.67319,-77.81438,-172.75139
JAD2_NODE_89_length_56971_cov_260_724030_20000,2000,JAD2,371.51793,-66.525865,-111.73561
JAD2_NODE_89_length_56971_cov_260_724030_21000,2000,JAD2,393.42142,-57.511272,-148.98527
JAD2_NODE_89_length_56971_cov_260_724030_22000,2000,JAD2,403.06042,-77.45773,-132.04555
JAD2_NODE_89_length_56971_cov_260_724030_23000,2000,JAD2,330.02326,-65.80777,-92.93676
JAD2_NODE_89_length_56971_cov_260_724030_24000,2000,JAD2,273.33544,-56.137795,-91.31997
JAD2_NODE_89_length_56971_cov_260_724030_25000,2000,JAD2,274.34764,-34.650343,-64.681694
JAD2_NODE_89_length_56971_cov_260_724030_26000,2000,JAD2,256.46467,-31.083668,-50.464771
JAD2_NODE_89_length_56971_cov_260_724030_27000,2000,JAD2,306.83758,-71.91597,-86.62822
JAD2_NODE_89_length_56971_cov_260_724030_28000,2000,JAD2,331.051,-44.606653,-76.20627
JAD2_NODE_89_length_56971_cov_260_724030_29000,2000,JAD2,308.07728,-58.783347,-66.27768
JAD2_NODE_89_length_56971_cov_260_724030_3000,2000,JAD2,424.44689,-77.89327,-163.6551
JAD2_NODE_89_length_56971_cov_260_724030_30000,2000,JAD2,324.87175,-78.2005,-90.78293
JAD2_NODE_89_length_56971_cov_260_724030_31000,2000,JAD2,316.14611,-55.240815,-86.56046
JAD2_NODE_89_length_56971_cov_260_724030_32000,2000,JAD2,325.12816,-54.00416,-108.13593
JAD2_NODE_89_length_56971_cov_260_724030_33000,2000,JAD2,313.83338,-40.400388,-100.15481
JAD2_NODE_89_length_56971_cov_260_724030_34000,2000,JAD2,285.16453,-23.260601,-87.85203
JAD2_NODE_89_length_56971_cov_260_724030_35000,2000,JAD2,321.3245,-26.955264,-107.12212
JAD2_NODE_89_length_56971_cov_260_724030_36000,2000,JAD2,379.09333,-51.2778,-145.86621
JAD2_NODE_89_length_56971_cov_260_724030_37000,2000,JAD2,424.96559,-98.05985,-161.51919
JAD2_NODE_89_length_56971_cov_260_724030_38000,2000,JAD2,480.65234,-90.1964,-170.17588
JAD2_NODE_89_length_56971_cov_260_724030_39000,2000,JAD2,435.51872,-55.12738,-111.23021
JAD2_NODE_89_length_56971_cov_260_724030_4000,2000,JAD2,436.86951,-100.78733,-166.94881
JAD2_NODE_89_length_56971_cov_260_724030_40000,2000,JAD2,343.53067,-58.148314,-49.362467
JAD2_NODE_89_length_56971_cov_260_724030_41000,2000,JAD2,290.79729,-51.607787,-64.027411
JAD2_NODE_89_length_56971_cov_260_724030_42000,2000,JAD2,355.4012,-56.309323,-103.25497
JAD2_NODE_89_length_56971_cov_260_724030_43000,2000,JAD2,470.14625,-69.477604,-162.36857
JAD2_NODE_89_length_56971_cov_260_724030_44000,2000,JAD2,458.35566,-84.48531,-158.80095
JAD2_NODE_89_length_56971_cov_260_724030_45000,2000,JAD2,407.65529,-96.40477,-118.35614
JAD2_NODE_89_length_56971_cov_260_724030_46000,2000,JAD2,387.01747,-88.97462,-102.00603
JAD2_NODE_89_length_56971_cov_260_724030_47000,2000,JAD2,425.79523,-80.53367,-125.13116
JAD2_NODE_89_length_56971_cov_260_724030_48000,2000,JAD2,424.28029,-66.134887,-145.43872
JAD2_NODE_89_length_56971_cov_260_724030_49000,2000,JAD2,354.54538,-45.454129,-113.37781
JAD2_NODE_89_length_56971_cov_260_724030_5000,2000,JAD2,476.43736,-108.8822,-177.37748
JAD2_NODE_89_length_56971_cov_260_724030_50000,2000,JAD2,374.22245,-35.64932,-116.54258
JAD2_NODE_89_length_56971_cov_260_724030_51000,2000,JAD2,438.40762,-39.130126,-155.65606
JAD2_NODE_89_length_56971_cov_260_724030_52000,2000,JAD2,438.49134,-77.67382,-139.31925
JAD2_NODE_89_length_56971_cov_260_724030_53000,2000,JAD2,398.10981,-71.31012,-118.40654
JAD2_NODE_89_length_56971_cov_260_724030_54000,2000,JAD2,476.98707,-92.63702,-182.80717
JAD2_NODE_89_length_56971_cov_260_724030_55000,2000,JAD2,515.1111,-130.68601,-180.11252
JAD2_NODE_89_length_56971_cov_260_724030_56000,1031,JAD2,452.37766,-122.88262,-118.50496
JAD2_NODE_89_length_56971_cov_260_724030_6000,2000,JAD2,478.51748,-116.95782,-169.6499
JAD2_NODE_89_length_56971_cov_260_724030_7000,2000,JAD2,493.93057,-102.04558,-174.4078
JAD2_NODE_89_length_56971_cov_260_724030_8000,2000,JAD2,475.46758,-80.38366,-175.06741
JAD2_NODE_89_length_56971_cov_260_724030_9000,2000,JAD2,476.18886,-137.69588,-157.25878
JAD2_NODE_9_length_104748_cov_266_560425_0,2000,JAD2,192.15896,-73.95276,-85.31544
JAD2_NODE_9_length_104748_cov_266_560425_1000,2000,JAD2,251.7158,-77.73143,-106.36584
JAD2_NODE_9_length_104748_cov_266_560425_10000,2000,JAD2,539.74956,-67.478859,-228.08268
JAD2_NODE_9_length_104748_cov_266_560425_100000,2000,JAD2,436.23552,-107.62346,-141.66397
JAD2_NODE_9_length_104748_cov_266_560425_101000,2000,JAD2,405.54836,-119.5068,-122.33081
JAD2_NODE_9_length_104748_cov_266_560425_102000,2000,JAD2,384.0991,-132.35593,-107.92159
JAD2_NODE_9_length_104748_cov_266_560425_103000,1808,JAD2,373.71845,-86.90234,-105.0273
JAD2_NODE_9_length_104748_cov_266_560425_11000,2000,JAD2,451.98251,-77.65198,-197.46405
JAD2_NODE_9_length_104748_cov_266_560425_12000,2000,JAD2,393.79809,-79.27843,-142.01852
JAD2_NODE_9_length_104748_cov_266_560425_13000,2000,JAD2,422.21382,-85.11412,-129.36238
JAD2_NODE_9_length_104748_cov_266_560425_14000,2000,JAD2,334.29669,-64.244138,-80.06635
JAD2_NODE_9_length_104748_cov_266_560425_15000,2000,JAD2,300.48326,-54.255376,-74.63673
JAD2_NODE_9_length_104748_cov_266_560425_16000,2000,JAD2,378.54516,-58.950598,-119.22778
JAD2_NODE_9_length_104748_cov_266_560425_17000,2000,JAD2,335.58574,-40.552449,-81.50786
JAD2_NODE_9_length_104748_cov_266_560425_18000,2000,JAD2,314.76627,-34.085814,-46.823175
JAD2_NODE_9_length_104748_cov_266_560425_19000,2000,JAD2,364.25949,-59.880982,-72.02685
JAD2_NODE_9_length_104748_cov_266_560425_2000,2000,JAD2,457.28354,-70.03731,-141.93732
JAD2_NODE_9_length_104748_cov_266_560425_20000,2000,JAD2,324.53974,-59.616711,-56.877093
JAD2_NODE_9_length_104748_cov_266_560425_21000,2000,JAD2,319.59291,-59.668448,-93.27948
JAD2_NODE_9_length_104748_cov_266_560425_22000,2000,JAD2,397.02446,-85.70667,-148.86921
JAD2_NODE_9_length_104748_cov_266_560425_23000,2000,JAD2,408.7055,-90.85937,-135.73889
JAD2_NODE_9_length_104748_cov_266_560425_24000,2000,JAD2,405.11401,-50.091034,-125.13998
JAD2_NODE_9_length_104748_cov_266_560425_25000,2000,JAD2,374.3369,-19.828739,-131.42927
JAD2_NODE_9_length_104748_cov_266_560425_26000,2000,JAD2,354.02878,-59.654532,-120.69484
JAD2_NODE_9_length_104748_cov_266_560425_27000,2000,JAD2,392.95956,-80.9585,-134.06414
JAD2_NODE_9_length_104748_cov_266_560425_28000,2000,JAD2,376.46133,-58.412592,-118.38267
JAD2_NODE_9_length_104748_cov_266_560425_29000,2000,JAD2,378.50281,-51.77221,-89.47498
JAD2_NODE_9_length_104748_cov_266_560425_3000,2000,JAD2,390.67175,-93.24539,-110.05169
JAD2_NODE_9_length_104748_cov_266_560425_30000,2000,JAD2,415.52924,-61.275914,-124.14794
JAD2_NODE_9_length_104748_cov_266_560425_31000,2000,JAD2,428.99703,-114.97885,-143.48131
JAD2_NODE_9_length_104748_cov_266_560425_32000,2000,JAD2,438.41441,-124.74707,-116.35414
JAD2_NODE_9_length_104748_cov_266_560425_33000,2000,JAD2,387.38889,-69.466292,-106.77555
JAD2_NODE_9_length_104748_cov_266_560425_34000,2000,JAD2,398.51063,-74.73326,-147.30611
JAD2_NODE_9_length_104748_cov_266_560425_35000,2000,JAD2,440.36734,-97.85076,-128.93307
JAD2_NODE_9_length_104748_cov_266_560425_36000,2000,JAD2,417.15947,-95.19615,-92.70912
JAD2_NODE_9_length_104748_cov_266_560425_37000,2000,JAD2,392.81977,-75.48835,-76.30462
JAD2_NODE_9_length_104748_cov_266_560425_38000,2000,JAD2,348.2381,-70.80353,-85.75357
JAD2_NODE_9_length_104748_cov_266_560425_39000,2000,JAD2,306.43921,-58.939412,-74.89643
JAD2_NODE_9_length_104748_cov_266_560425_4000,2000,JAD2,379.90617,-85.07548,-122.89228
JAD2_NODE_9_length_104748_cov_266_560425_40000,2000,JAD2,286.33045,-22.459472,-56.883855
JAD2_NODE_9_length_104748_cov_266_560425_41000,2000,JAD2,321.13459,-42.061117,-87.14202
JAD2_NODE_9_length_104748_cov_266_560425_42000,2000,JAD2,350.53655,-40.008808,-101.63328
JAD2_NODE_9_length_104748_cov_266_560425_43000,2000,JAD2,347.93626,-42.67536,-94.07986
JAD2_NODE_9_length_104748_cov_266_560425_44000,2000,JAD2,388.49027,-70.65198,-110.621
JAD2_NODE_9_length_104748_cov_266_560425_45000,2000,JAD2,380.34108,-68.06562,-145.56374
JAD2_NODE_9_length_104748_cov_266_560425_46000,2000,JAD2,371.45248,-73.4902,-120.48498
JAD2_NODE_9_length_104748_cov_266_560425_47000,2000,JAD2,461.22034,-117.61337,-147.38437
JAD2_NODE_9_length_104748_cov_266_560425_48000,2000,JAD2,427.0252,-129.34208,-134.93046
JAD2_NODE_9_length_104748_cov_266_560425_49000,2000,JAD2,314.92419,-89.02649,-55.793808
JAD2_NODE_9_length_104748_cov_266_560425_5000,2000,JAD2,408.05373,-66.860584,-129.29035
JAD2_NODE_9_length_104748_cov_266_560425_50000,2000,JAD2,338.27101,-58.49704,-73.65057
JAD2_NODE_9_length_104748_cov_266_560425_51000,2000,JAD2,339.04234,-62.580609,-68.80412
JAD2_NODE_9_length_104748_cov_266_560425_52000,2000,JAD2,346.2473,-82.5111,-81.83931
JAD2_NODE_9_length_104748_cov_266_560425_53000,2000,JAD2,423.59751,-101.99952,-159.87706
JAD2_NODE_9_length_104748_cov_266_560425_54000,2000,JAD2,429.1588,-133.95074,-144.17557
JAD2_NODE_9_length_104748_cov_266_560425_55000,2000,JAD2,322.92099,-71.8753,-73.02337
JAD2_NODE_9_length_104748_cov_266_560425_56000,2000,JAD2,292.71431,-21.516306,-55.699714
JAD2_NODE_9_length_104748_cov_266_560425_57000,2000,JAD2,325.47067,-58.397164,-59.690568
JAD2_NODE_9_length_104748_cov_266_560425_58000,2000,JAD2,309.65536,-79.0349,-89.29816
JAD2_NODE_9_length_104748_cov_266_560425_59000,2000,JAD2,299.91661,-60.033421,-82.91773
JAD2_NODE_9_length_104748_cov_266_560425_6000,2000,JAD2,441.51121,-71.96791,-173.26946
JAD2_NODE_9_length_104748_cov_266_560425_60000,2000,JAD2,319.35008,-34.764856,-66.244017
JAD2_NODE_9_length_104748_cov_266_560425_61000,2000,JAD2,339.06327,-41.765332,-97.78258
JAD2_NODE_9_length_104748_cov_266_560425_62000,2000,JAD2,249.77526,-14.628061,-57.725731
JAD2_NODE_9_length_104748_cov_266_560425_63000,2000,JAD2,166.86292,-21.769888,3.5382543
JAD2_NODE_9_length_104748_cov_266_560425_64000,2000,JAD2,246.50493,-62.803601,-35.199829
JAD2_NODE_9_length_104748_cov_266_560425_65000,2000,JAD2,354.31634,-79.22348,-113.89595
JAD2_NODE_9_length_104748_cov_266_560425_66000,2000,JAD2,323.08556,-57.054102,-112.63343
JAD2_NODE_9_length_104748_cov_266_560425_67000,2000,JAD2,297.48537,-24.481471,-73.59499
JAD2_NODE_9_length_104748_cov_266_560425_68000,2000,JAD2,304.09701,-54.959471,-97.87806
JAD2_NODE_9_length_104748_cov_266_560425_69000,2000,JAD2,360.67955,-78.72564,-127.9243
JAD2_NODE_9_length_104748_cov_266_560425_7000,2000,JAD2,395.28377,-62.67716,-142.89667
JAD2_NODE_9_length_104748_cov_266_560425_70000,2000,JAD2,423.84524,-55.951238,-139.95625
JAD2_NODE_9_length_104748_cov_266_560425_71000,2000,JAD2,424.4072,-47.143152,-153.82717
JAD2_NODE_9_length_104748_cov_266_560425_72000,2000,JAD2,420.64323,-48.498912,-132.40073
JAD2_NODE_9_length_104748_cov_266_560425_73000,2000,JAD2,390.47561,-50.913772,-96.88007
JAD2_NODE_9_length_104748_cov_266_560425_74000,2000,JAD2,412.13417,-90.1012,-112.84063
JAD2_NODE_9_length_104748_cov_266_560425_75000,2000,JAD2,451.20705,-99.38922,-140.25095
JAD2_NODE_9_length_104748_cov_266_560425_76000,2000,JAD2,406.86856,-98.40145,-109.88551
JAD2_NODE_9_length_104748_cov_266_560425_77000,2000,JAD2,383.22627,-79.73385,-91.90111
JAD2_NODE_9_length_104748_cov_266_560425_78000,2000,JAD2,363.05458,-58.404556,-71.55596
JAD2_NODE_9_length_104748_cov_266_560425_79000,2000,JAD2,299.51285,-79.59308,-56.47992
JAD2_NODE_9_length_104748_cov_266_560425_8000,2000,JAD2,316.00681,-35.182602,-86.78565
JAD2_NODE_9_length_104748_cov_266_560425_80000,2000,JAD2,358.68756,-99.34813,-85.54959
JAD2_NODE_9_length_104748_cov_266_560425_81000,2000,JAD2,427.54705,-99.42618,-100.81862
JAD2_NODE_9_length_104748_cov_266_560425_82000,2000,JAD2,456.09669,-110.58432,-153.00915
JAD2_NODE_9_length_104748_cov_266_560425_83000,2000,JAD2,468.6549,-102.04495,-176.34729
JAD2_NODE_9_length_104748_cov_266_560425_84000,2000,JAD2,455.53774,-72.41563,-158.81096
JAD2_NODE_9_length_104748_cov_266_560425_85000,2000,JAD2,415.94812,-68.080866,-142.14893
JAD2_NODE_9_length_104748_cov_266_560425_86000,2000,JAD2,350.0371,-21.634053,-83.62522
JAD2_NODE_9_length_104748_cov_266_560425_87000,2000,JAD2,400.69344,-38.318588,-109.78387
JAD2_NODE_9_length_104748_cov_266_560425_88000,2000,JAD2,419.70922,-96.96498,-122.99749
JAD2_NODE_9_length_104748_cov_266_560425_89000,2000,JAD2,327.02096,-68.888498,-83.85671
JAD2_NODE_9_length_104748_cov_266_560425_9000,2000,JAD2,422.01572,-33.849046,-140.41699
JAD2_NODE_9_length_104748_cov_266_560425_90000,2000,JAD2,358.75322,-72.15243,-118.08671
JAD2_NODE_9_length_104748_cov_266_560425_91000,2000,JAD2,422.13815,-99.48085,-132.27963
JAD2_NODE_9_length_104748_cov_266_560425_92000,2000,JAD2,430.99105,-112.17689,-124.30726
JAD2_NODE_9_length_104748_cov_266_560425_93000,2000,JAD2,433.0018,-103.84892,-144.74901
JAD2_NODE_9_length_104748_cov_266_560425_94000,2000,JAD2,407.771,-75.61407,-137.8097
JAD2_NODE_9_length_104748_cov_266_560425_95000,2000,JAD2,346.74626,-44.25281,-94.90334
JAD2_NODE_9_length_104748_cov_266_560425_96000,2000,JAD2,372.15612,-62.467699,-140.22876
JAD2_NODE_9_length_104748_cov_266_560425_97000,2000,JAD2,469.99862,-93.70263,-200.80284
JAD2_NODE_9_length_104748_cov_266_560425_98000,2000,JAD2,429.78131,-107.8224,-155.69218
JAD2_NODE_9_length_104748_cov_266_560425_99000,2000,JAD2,429.68282,-125.59554,-139.51329
JAD2_NODE_90_length_102_cov_703_254883_0,162,JAD2,294.44394,-12.791653,35.657552
JAD2_NODE_92_length_139873_cov_271_124176_0,2000,JAD2,380.09377,-66.255091,-126.60893
JAD2_NODE_92_length_139873_cov_271_124176_1000,2000,JAD2,419.47283,-109.21526,-148.19329
JAD2_NODE_92_length_139873_cov_271_124176_10000,2000,JAD2,309.01486,-44.087617,-79.73812
JAD2_NODE_92_length_139873_cov_271_124176_100000,2000,JAD2,358.25153,-34.239408,-101.0898
JAD2_NODE_92_length_139873_cov_271_124176_101000,2000,JAD2,377.45071,-53.224052,-93.42872
JAD2_NODE_92_length_139873_cov_271_124176_102000,2000,JAD2,405.23399,-88.99254,-124.40449
JAD2_NODE_92_length_139873_cov_271_124176_103000,2000,JAD2,403.57212,-66.695769,-156.89401
JAD2_NODE_92_length_139873_cov_271_124176_104000,2000,JAD2,350.23926,-66.571666,-101.48215
JAD2_NODE_92_length_139873_cov_271_124176_105000,2000,JAD2,332.21174,-47.939752,-87.85518
JAD2_NODE_92_length_139873_cov_271_124176_106000,2000,JAD2,359.54345,-61.49948,-119.82425
JAD2_NODE_92_length_139873_cov_271_124176_107000,2000,JAD2,361.14799,-77.83664,-83.18464
JAD2_NODE_92_length_139873_cov_271_124176_108000,2000,JAD2,404.97331,-54.670042,-117.48226
JAD2_NODE_92_length_139873_cov_271_124176_109000,2000,JAD2,420.33502,-43.07121,-139.28453
JAD2_NODE_92_length_139873_cov_271_124176_11000,2000,JAD2,270.80704,-54.803427,-111.97242
JAD2_NODE_92_length_139873_cov_271_124176_110000,2000,JAD2,372.50605,-62.191542,-94.03415
JAD2_NODE_92_length_139873_cov_271_124176_111000,2000,JAD2,381.75445,-87.36721,-102.02493
JAD2_NODE_92_length_139873_cov_271_124176_112000,2000,JAD2,385.59948,-76.03498,-120.00975
JAD2_NODE_92_length_139873_cov_271_124176_113000,2000,JAD2,397.5748,-55.399757,-145.34821
JAD2_NODE_92_length_139873_cov_271_124176_114000,2000,JAD2,417.78128,-63.561652,-131.37103
JAD2_NODE_92_length_139873_cov_271_124176_115000,2000,JAD2,460.5433,-94.01602,-146.41116
JAD2_NODE_92_length_139873_cov_271_124176_116000,2000,JAD2,453.20184,-91.8631,-153.27466
JAD2_NODE_92_length_139873_cov_271_124176_117000,2000,JAD2,401.46232,-80.24611,-95.494
JAD2_NODE_92_length_139873_cov_271_124176_118000,2000,JAD2,412.8698,-59.592169,-120.58221
JAD2_NODE_92_length_139873_cov_271_124176_119000,2000,JAD2,434.51359,-75.10587,-158.79871
JAD2_NODE_92_length_139873_cov_271_124176_12000,2000,JAD2,357.03584,-80.19501,-140.27979
JAD2_NODE_92_length_139873_cov_271_124176_120000,2000,JAD2,396.0208,-99.68196,-127.6709
JAD2_NODE_92_length_139873_cov_271_124176_121000,2000,JAD2,357.3052,-83.07607,-108.35699
JAD2_NODE_92_length_139873_cov_271_124176_122000,2000,JAD2,440.21145,-70.46655,-151.61685
JAD2_NODE_92_length_139873_cov_271_124176_123000,2000,JAD2,499.3184,-94.1066,-159.85452
JAD2_NODE_92_length_139873_cov_271_124176_124000,2000,JAD2,448.32116,-122.24212,-116.47258
JAD2_NODE_92_length_139873_cov_271_124176_125000,2000,JAD2,396.31137,-113.35058,-102.74922
JAD2_NODE_92_length_139873_cov_271_124176_126000,2000,JAD2,392.50344,-97.6528,-86.56998
JAD2_NODE_92_length_139873_cov_271_124176_127000,2000,JAD2,341.33113,-66.468108,-67.370982
JAD2_NODE_92_length_139873_cov_271_124176_128000,2000,JAD2,313.1338,-34.10505,-81.87396
JAD2_NODE_92_length_139873_cov_271_124176_129000,2000,JAD2,347.54692,-50.946133,-94.6449
JAD2_NODE_92_length_139873_cov_271_124176_13000,2000,JAD2,459.07379,-81.17046,-139.33353
JAD2_NODE_92_length_139873_cov_271_124176_130000,2000,JAD2,395.79127,-81.2259,-116.494
JAD2_NODE_92_length_139873_cov_271_124176_131000,2000,JAD2,424.67971,-63.65422,-129.11066
JAD2_NODE_92_length_139873_cov_271_124176_132000,2000,JAD2,409.69376,-61.861982,-132.0158
JAD2_NODE_92_length_139873_cov_271_124176_133000,2000,JAD2,414.61287,-72.52406,-133.30156
JAD2_NODE_92_length_139873_cov_271_124176_134000,2000,JAD2,465.07916,-70.98756,-145.29403
JAD2_NODE_92_length_139873_cov_271_124176_135000,2000,JAD2,451.1612,-60.855641,-160.94456
JAD2_NODE_92_length_139873_cov_271_124176_136000,2000,JAD2,389.0278,-51.765147,-129.35699
JAD2_NODE_92_length_139873_cov_271_124176_137000,2000,JAD2,300.15013,-32.092837,-75.37943
JAD2_NODE_92_length_139873_cov_271_124176_138000,1933,JAD2,303.90227,-46.426688,-71.09543
JAD2_NODE_92_length_139873_cov_271_124176_14000,2000,JAD2,433.22209,-56.238595,-117.75715
JAD2_NODE_92_length_139873_cov_271_124176_15000,2000,JAD2,446.41016,-87.26816,-142.4171
JAD2_NODE_92_length_139873_cov_271_124176_16000,2000,JAD2,489.32961,-97.75248,-190.19833
JAD2_NODE_92_length_139873_cov_271_124176_17000,2000,JAD2,358.19847,-15.69001,-146.00124
JAD2_NODE_92_length_139873_cov_271_124176_18000,2000,JAD2,183.32545,64.905351,-77.65002
JAD2_NODE_92_length_139873_cov_271_124176_19000,2000,JAD2,130.88712,95.19748,-25.869557
JAD2_NODE_92_length_139873_cov_271_124176_2000,2000,JAD2,343.97265,-85.51606,-103.79292
JAD2_NODE_92_length_139873_cov_271_124176_20000,2000,JAD2,173.87489,112.14574,-29.904133
JAD2_NODE_92_length_139873_cov_271_124176_21000,2000,JAD2,172.95229,117.88476,-28.560343
JAD2_NODE_92_length_139873_cov_271_124176_22000,2000,JAD2,124.80671,64.632799,-2.7088453
JAD2_NODE_92_length_139873_cov_271_124176_23000,2000,JAD2,212.23258,-20.639388,-26.246024
JAD2_NODE_92_length_139873_cov_271_124176_24000,2000,JAD2,331.26618,-58.27262,-73.56356
JAD2_NODE_92_length_139873_cov_271_124176_25000,2000,JAD2,387.61674,-78.43003,-106.30389
JAD2_NODE_92_length_139873_cov_271_124176_26000,2000,JAD2,387.43467,-92.68616,-100.59616
JAD2_NODE_92_length_139873_cov_271_124176_27000,2000,JAD2,396.39145,-85.85395,-115.57791
JAD2_NODE_92_length_139873_cov_271_124176_28000,2000,JAD2,394.65083,-68.308905,-113.5008
JAD2_NODE_92_length_139873_cov_271_124176_29000,2000,JAD2,391.38505,-58.092706,-94.00265
JAD2_NODE_92_length_139873_cov_271_124176_3000,2000,JAD2,309.62505,-76.24078,-102.56708
JAD2_NODE_92_length_139873_cov_271_124176_30000,2000,JAD2,417.82048,-67.920923,-121.81393
JAD2_NODE_92_length_139873_cov_271_124176_31000,2000,JAD2,381.38352,-74.75664,-140.1316
JAD2_NODE_92_length_139873_cov_271_124176_32000,2000,JAD2,399.97643,-43.023771,-156.7937
JAD2_NODE_92_length_139873_cov_271_124176_33000,2000,JAD2,450.87042,-60.583607,-161.76643
JAD2_NODE_92_length_139873_cov_271_124176_34000,2000,JAD2,420.46445,-75.34576,-153.22853
JAD2_NODE_92_length_139873_cov_271_124176_35000,2000,JAD2,348.04084,-50.375829,-116.88222
JAD2_NODE_92_length_139873_cov_271_124176_36000,2000,JAD2,369.56108,-75.87825,-108.87499
JAD2_NODE_92_length_139873_cov_271_124176_37000,2000,JAD2,360.53206,-62.777435,-95.41385
JAD2_NODE_92_length_139873_cov_271_124176_38000,2000,JAD2,334.73356,-59.064362,-78.65676
JAD2_NODE_92_length_139873_cov_271_124176_39000,2000,JAD2,394.19114,-90.76039,-116.53761
JAD2_NODE_92_length_139873_cov_271_124176_4000,2000,JAD2,336.05516,-85.15178,-115.49881
JAD2_NODE_92_length_139873_cov_271_124176_40000,2000,JAD2,421.00422,-94.51792,-121.7538
JAD2_NODE_92_length_139873_cov_271_124176_41000,2000,JAD2,412.07852,-56.909517,-123.26244
JAD2_NODE_92_length_139873_cov_271_124176_42000,2000,JAD2,406.97671,-68.729402,-123.613
JAD2_NODE_92_length_139873_cov_271_124176_43000,2000,JAD2,398.63292,-115.55124,-99.92395
JAD2_NODE_92_length_139873_cov_271_124176_44000,2000,JAD2,336.14875,-61.937484,-98.62517
JAD2_NODE_92_length_139873_cov_271_124176_45000,2000,JAD2,341.11847,-14.581854,-133.96229
JAD2_NODE_92_length_139873_cov_271_124176_46000,2000,JAD2,393.8529,-64.16984,-144.06833
JAD2_NODE_92_length_139873_cov_271_124176_47000,2000,JAD2,374.61711,-97.40479,-107.6376
JAD2_NODE_92_length_139873_cov_271_124176_48000,2000,JAD2,326.72157,-74.00953,-92.96819
JAD2_NODE_92_length_139873_cov_271_124176_49000,2000,JAD2,297.04136,-55.2734,-102.90161
JAD2_NODE_92_length_139873_cov_271_124176_5000,2000,JAD2,430.1619,-79.51608,-166.73608
JAD2_NODE_92_length_139873_cov_271_124176_50000,2000,JAD2,310.54219,-18.266521,-81.14078
JAD2_NODE_92_length_139873_cov_271_124176_51000,2000,JAD2,288.421,-22.239056,-77.49672
JAD2_NODE_92_length_139873_cov_271_124176_52000,2000,JAD2,338.4598,-55.41543,-115.73492
JAD2_NODE_92_length_139873_cov_271_124176_53000,2000,JAD2,407.56142,-90.78769,-121.93216
JAD2_NODE_92_length_139873_cov_271_124176_54000,2000,JAD2,375.7453,-98.87101,-93.11169
JAD2_NODE_92_length_139873_cov_271_124176_55000,2000,JAD2,392.41671,-69.49187,-108.66933
JAD2_NODE_92_length_139873_cov_271_124176_56000,2000,JAD2,397.67924,-80.54249,-116.30731
JAD2_NODE_92_length_139873_cov_271_124176_57000,2000,JAD2,360.32507,-82.08606,-94.16715
JAD2_NODE_92_length_139873_cov_271_124176_58000,2000,JAD2,363.89458,-72.34843,-119.41405
JAD2_NODE_92_length_139873_cov_271_124176_59000,2000,JAD2,373.88274,-59.929079,-136.38422
JAD2_NODE_92_length_139873_cov_271_124176_6000,2000,JAD2,467.16082,-89.90548,-176.19784
JAD2_NODE_92_length_139873_cov_271_124176_60000,2000,JAD2,364.0854,-52.843294,-102.2147
JAD2_NODE_92_length_139873_cov_271_124176_61000,2000,JAD2,251.35096,-42.666561,-32.451671
JAD2_NODE_92_length_139873_cov_271_124176_62000,2000,JAD2,289.89051,-50.820483,-55.905465
JAD2_NODE_92_length_139873_cov_271_124176_63000,2000,JAD2,448.62006,-79.73469,-123.46831
JAD2_NODE_92_length_139873_cov_271_124176_64000,2000,JAD2,417.32481,-82.23138,-118.79441
JAD2_NODE_92_length_139873_cov_271_124176_65000,2000,JAD2,369.31027,-69.062259,-117.11805
JAD2_NODE_92_length_139873_cov_271_124176_66000,2000,JAD2,380.43411,-64.11314,-124.60336
JAD2_NODE_92_length_139873_cov_271_124176_67000,2000,JAD2,358.15857,-38.800174,-74.10389
JAD2_NODE_92_length_139873_cov_271_124176_68000,2000,JAD2,320.32371,-25.849348,-61.113101
JAD2_NODE_92_length_139873_cov_271_124176_69000,2000,JAD2,336.63672,-68.031929,-112.80318
JAD2_NODE_92_length_139873_cov_271_124176_7000,2000,JAD2,432.95161,-101.39409,-137.06014
JAD2_NODE_92_length_139873_cov_271_124176_70000,2000,JAD2,384.29566,-75.44082,-108.95129
JAD2_NODE_92_length_139873_cov_271_124176_71000,2000,JAD2,438.84337,-55.360802,-129.31079
JAD2_NODE_92_length_139873_cov_271_124176_72000,2000,JAD2,501.25551,-54.683797,-181.3588
JAD2_NODE_92_length_139873_cov_271_124176_73000,2000,JAD2,513.20073,-70.12005,-204.04104
JAD2_NODE_92_length_139873_cov_271_124176_74000,2000,JAD2,394.373,-48.368362,-176.00506
JAD2_NODE_92_length_139873_cov_271_124176_75000,2000,JAD2,310.5564,0.27343337,-111.22958
JAD2_NODE_92_length_139873_cov_271_124176_76000,2000,JAD2,207.74257,34.85797,-56.760998
JAD2_NODE_92_length_139873_cov_271_124176_77000,2000,JAD2,39.744068,32.901911,4.3463714
JAD2_NODE_92_length_139873_cov_271_124176_78000,2000,JAD2,116.18341,-29.620108,-32.235805
JAD2_NODE_92_length_139873_cov_271_124176_79000,2000,JAD2,222.82575,-43.635711,-69.888168
JAD2_NODE_92_length_139873_cov_271_124176_8000,2000,JAD2,402.26788,-60.753798,-124.48408
