Contig,Organism,Size,dim1,dim2,dim3
110722_44OP9GOODcontig00002,OP9_single_cells,14673,283.70118,-32.747995,114.18281
110722_28OP9GOODcontig00003,OP9_single_cells,14239,181.23742,-10.102792,74.26503
110722_44OP9GOODcontig00003,OP9_single_cells,14165,297.05382,-49.129997,101.21377
091029_26OP9GOODcontig00004,OP9_single_cells,13720,285.20408,-41.969984,142.9323
110722_32OP9GOODcontig00001,OP9_single_cells,11934,265.68717,-41.892074,127.36535
110722_11OP9GOODcontig00001,OP9_single_cells,11879,263.57247,-75.4159,144.26181
110722_35OP9GOODcontig00001,OP9_single_cells,11762,322.73381,-30.484153,103.93082
110722_28OP9GOODcontig00004,OP9_single_cells,11442,316.30501,-30.617258,105.42896
110722_44OP9GOODcontig00004,OP9_single_cells,11411,296.17644,-54.175863,133.74984
110722_35OP9GOODcontig00002,OP9_single_cells,11284,335.83018,-70.27097,149.70326
110722_11OP9GOODcontig00002,OP9_single_cells,11056,215.88581,-9.153753,99.05238
110722_35OP9GOODcontig00003,OP9_single_cells,10935,292.55779,-18.487917,107.28193
091029_26OP9GOODcontig00005,OP9_single_cells,10730,332.67549,-84.92806,191.66924
110722_44OP9GOODcontig00005,OP9_single_cells,10395,340.4422,-89.76604,172.08135
091029_26OP9GOODcontig00006,OP9_single_cells,10291,156.20535,-6.0554186,68.524435
110722_35OP9GOODcontig00004,OP9_single_cells,10166,213.7814,-34.381928,122.31604
110722_11OP9GOODcontig00003,OP9_single_cells,10079,293.24477,-97.23259,98.09842
110722_28OP9GOODcontig00005,OP9_single_cells,9883,274.32034,-53.161297,136.77503
110722_22OP9GOODcontig00002,OP9_single_cells,9645,294.7455,-60.572652,157.91419
110722_16OP9GOODcontig00001,OP9_single_cells,9639,288.69925,-70.92456,152.22417
110722_44OP9GOODcontig00006,OP9_single_cells,9539,322.23212,-77.87374,167.3693
091029_26OP9GOODcontig00007,OP9_single_cells,9533,322.42392,-75.29655,131.4362
110722_32OP9GOODcontig00002,OP9_single_cells,9439,293.32555,-37.728047,121.51335
110722_32OP9GOODcontig00003,OP9_single_cells,9150,282.50607,-27.417894,99.13057
110722_32OP9GOODcontig00004,OP9_single_cells,9047,312.2385,-66.079783,159.72481
091029_26OP9GOODcontig00008,OP9_single_cells,9023,298.4212,-43.329636,158.81117
091029_26OP9GOODcontig00009,OP9_single_cells,8992,313.4901,-60.822699,150.35552
110722_35OP9GOODcontig00005,OP9_single_cells,8957,285.11126,-30.973026,144.87228
110722_11OP9GOODcontig00004,OP9_single_cells,8933,251.31407,-59.309152,120.77968
110722_11OP9GOODcontig00005,OP9_single_cells,8803,305.96132,-25.38032,103.67511
110722_32OP9GOODcontig00005,OP9_single_cells,8764,242.23885,-23.10217,94.97474
110722_28OP9GOODcontig00006,OP9_single_cells,8625,242.73774,-34.543922,140.24017
110722_35OP9GOODcontig00006,OP9_single_cells,8509,301.13825,-42.325269,147.22204
110722_22OP9GOODcontig00003,OP9_single_cells,8489,316.99794,-34.888623,127.61679
110722_35OP9GOODcontig00007,OP9_single_cells,8312,280.4669,-41.349777,148.93109
110722_35OP9GOODcontig00008,OP9_single_cells,8300,271.8513,-43.881341,127.8634
110722_32OP9GOODcontig00006,OP9_single_cells,8184,292.58957,-35.903819,135.11568
091029_26OP9GOODcontig00010,OP9_single_cells,8153,278.99417,-31.463859,148.06589
091029_26OP9GOODcontig00011,OP9_single_cells,8126,303.62409,-85.50885,158.74376
091029_26OP9GOODcontig00012,OP9_single_cells,8034,278.42143,-70.13832,156.93258
110722_32OP9GOODcontig00007,OP9_single_cells,8030,317.85299,-35.438977,143.77895
091029_26OP9GOODcontig00013,OP9_single_cells,8025,297.3537,-16.097333,123.20273
110722_16OP9GOODcontig00002,OP9_single_cells,8013,223.13025,-55.439594,157.48887
110722_44OP9GOODcontig00007,OP9_single_cells,7966,296.98368,-37.813447,131.76163
110722_44OP9GOODcontig00008,OP9_single_cells,7948,134.50962,21.147301,90.73533
110722_44OP9GOODcontig00009,OP9_single_cells,7872,288.78178,-20.992531,72.75261
110722_16OP9GOODcontig00003,OP9_single_cells,7812,198.01894,-20.232009,118.14278
110722_32OP9GOODcontig00008,OP9_single_cells,7798,238.46977,-77.59339,108.14293
110722_44OP9GOODcontig00010,OP9_single_cells,7695,282.87301,-22.315839,108.95556
091030_14OP9GOODcontig00001,OP9_single_cells,7624,295.98492,-31.697071,83.93
110722_28OP9GOODcontig00007,OP9_single_cells,7598,317.3079,-57.058526,106.06869
110722_28OP9GOODcontig00008,OP9_single_cells,7577,164.62369,-6.4092952,83.34984
110722_32OP9GOODcontig00009,OP9_single_cells,7405,288.02599,-57.867005,150.91629
110722_32OP9GOODcontig00010,OP9_single_cells,7382,276.25612,-56.561792,167.90795
091029_26OP9GOODcontig00014,OP9_single_cells,7373,293.26871,-53.690161,134.93494
110722_16OP9GOODcontig00004,OP9_single_cells,7226,304.86897,-52.117058,116.54314
091030_14OP9GOODcontig00002,OP9_single_cells,7204,315.65653,-19.659101,113.32783
110722_28OP9GOODcontig00009,OP9_single_cells,7203,261.99817,-58.98102,146.47591
091030_14OP9GOODcontig00003,OP9_single_cells,7050,326.97798,-37.516542,97.46912
110722_32OP9GOODcontig00011,OP9_single_cells,7029,219.74015,-24.35125,90.73134
091029_26OP9GOODcontig00016,OP9_single_cells,6934,277.15492,-51.979648,105.65485
091029_26OP9GOODcontig00015,OP9_single_cells,6932,270.51094,-39.445784,126.60669
110722_16OP9GOODcontig00005,OP9_single_cells,6907,264.90387,-73.32584,113.53748
091029_26OP9GOODcontig00017,OP9_single_cells,6831,314.70677,-63.359891,143.49293
091030_14OP9GOODcontig00004,OP9_single_cells,6820,249.94137,-38.994928,114.73756
110722_11OP9GOODcontig00006,OP9_single_cells,6726,323.88083,-85.05259,150.22441
110722_28OP9GOODcontig00010,OP9_single_cells,6713,310.67442,-79.85719,163.49256
110722_11OP9GOODcontig00007,OP9_single_cells,6700,292.55247,-22.975246,72.94378
110722_44OP9GOODcontig00011,OP9_single_cells,6540,328.98019,-59.360931,146.18093
091029_26OP9GOODcontig00018,OP9_single_cells,6480,344.2985,-103.05652,221.6165
110722_28OP9GOODcontig00011,OP9_single_cells,6355,278.08508,-14.197582,86.39974
110722_44OP9GOODcontig00012,OP9_single_cells,6310,313.47316,-62.729814,169.53181
110722_44OP9GOODcontig00013,OP9_single_cells,6295,302.73698,-65.198826,146.02231
091029_26OP9GOODcontig00019,OP9_single_cells,6240,269.82578,-29.045681,119.36106
091029_26OP9GOODcontig00020,OP9_single_cells,6230,336.44877,-66.03219,156.12884
110722_16OP9GOODcontig00006,OP9_single_cells,6205,228.70232,-95.68461,176.21779
110722_21OP9GOODcontig00002,OP9_single_cells,6201,229.10986,-41.233017,90.34151
091029_26OP9GOODcontig00021,OP9_single_cells,6195,343.03255,-35.495803,126.93758
110722_32OP9GOODcontig00012,OP9_single_cells,6183,326.78814,-72.84025,158.76252
110722_28OP9GOODcontig00012,OP9_single_cells,6116,280.09975,-64.829226,169.65781
091029_26OP9GOODcontig00022,OP9_single_cells,6095,341.56801,-60.91477,109.89818
110722_21OP9GOODcontig00003,OP9_single_cells,6085,285.64473,-77.64883,158.14288
110722_16OP9GOODcontig00007,OP9_single_cells,6084,339.27873,-73.26025,189.32606
110722_44OP9GOODcontig00014,OP9_single_cells,6072,291.64947,-54.726441,87.21279
091029_26OP9GOODcontig00023,OP9_single_cells,6069,302.11118,-51.005395,155.99913
110722_44OP9GOODcontig00015,OP9_single_cells,6050,366.28501,-76.74009,165.71541
110722_11OP9GOODcontig00008,OP9_single_cells,6009,289.94462,-54.5867,145.35843
110722_35OP9GOODcontig00009,OP9_single_cells,5991,311.20887,-50.808226,161.49448
110722_21OP9GOODcontig00004,OP9_single_cells,5953,238.89446,-21.276829,106.88993
091030_14OP9GOODcontig00005,OP9_single_cells,5923,340.82636,-56.503391,165.09192
110722_32OP9GOODcontig00013,OP9_single_cells,5890,143.93351,9.940049,114.84956
110722_32OP9GOODcontig00014,OP9_single_cells,5870,319.28722,-74.64142,201.59762
091029_26OP9GOODcontig00024,OP9_single_cells,5849,276.63125,-27.304872,129.72687
091029_26OP9GOODcontig00025,OP9_single_cells,5784,245.17178,-40.118435,117.87447
110722_28OP9GOODcontig00013,OP9_single_cells,5782,277.50562,-33.782336,131.51677
091029_26OP9GOODcontig00026,OP9_single_cells,5761,326.81159,-58.750797,186.99765
110722_44OP9GOODcontig00016,OP9_single_cells,5689,281.1886,-34.965602,134.34708
110722_22OP9GOODcontig00004,OP9_single_cells,5677,327.40974,-55.779262,98.73031
110722_35OP9GOODcontig00010,OP9_single_cells,5647,364.71701,-75.74406,155.29864
110722_28OP9GOODcontig00014,OP9_single_cells,5636,291.32348,-44.425556,161.0385
110722_44OP9GOODcontig00017,OP9_single_cells,5550,313.51474,-83.27144,177.15936
110722_22OP9GOODcontig00005,OP9_single_cells,5514,238.56196,-32.934804,149.33009
091030_14OP9GOODcontig00006,OP9_single_cells,5475,324.76465,-48.697222,157.94261
091029_26OP9GOODcontig00027,OP9_single_cells,5415,310.01096,-52.773,99.0234
110722_11OP9GOODcontig00009,OP9_single_cells,5396,329.34188,-73.09372,164.27803
091029_26OP9GOODcontig00028,OP9_single_cells,5382,322.60424,-37.846109,167.23098
091030_14OP9GOODcontig00007,OP9_single_cells,5373,285.76408,-46.8811,103.31692
110722_44OP9GOODcontig00018,OP9_single_cells,5359,288.56688,-24.054317,95.40664
091029_26OP9GOODcontig00029,OP9_single_cells,5347,278.11917,-69.699532,150.96151
091029_26OP9GOODcontig00030,OP9_single_cells,5333,326.69294,-15.70324,132.67961
110722_44OP9GOODcontig00019,OP9_single_cells,5299,303.27535,-76.84362,168.95949
110722_21OP9GOODcontig00005,OP9_single_cells,5271,230.91901,-27.496931,69.192046
110722_44OP9GOODcontig00020,OP9_single_cells,5252,314.30329,-43.368507,123.92681
091029_26OP9GOODcontig00031,OP9_single_cells,5251,301.35609,-75.53413,150.22035
091029_26OP9GOODcontig00032,OP9_single_cells,5180,342.32758,-47.807543,165.57618
091029_26OP9GOODcontig00033,OP9_single_cells,5137,287.43365,-41.539386,115.94492
091029_26OP9GOODcontig00034,OP9_single_cells,5077,323.21548,-51.568314,168.98014
110722_22OP9GOODcontig00006,OP9_single_cells,5042,296.21473,-106.02333,166.48954
110722_44OP9GOODcontig00021,OP9_single_cells,5004,277.76364,-61.81021,162.50185
110722_44OP9GOODcontig00022,OP9_single_cells,4971,291.16059,-49.378889,146.60121
110722_28OP9GOODcontig00015,OP9_single_cells,4903,283.76551,-77.07259,188.63488
110722_35OP9GOODcontig00011,OP9_single_cells,4889,318.35853,-48.460076,132.41067
091029_26OP9GOODcontig00035,OP9_single_cells,4867,331.04848,-43.535513,163.26569
110722_44OP9GOODcontig00023,OP9_single_cells,4833,308.25571,-63.522312,151.9084
091029_26OP9GOODcontig00036,OP9_single_cells,4790,311.04234,-92.53748,163.37314
110722_28OP9GOODcontig00016,OP9_single_cells,4765,322.74592,-83.81709,101.60514
110722_35OP9GOODcontig00012,OP9_single_cells,4765,309.71297,-46.477655,138.4124
110722_44OP9GOODcontig00024,OP9_single_cells,4765,320.82715,-53.373824,156.51328
110722_32OP9GOODcontig00015,OP9_single_cells,4735,324.46008,-52.516023,105.34727
091029_26OP9GOODcontig00037,OP9_single_cells,4698,295.06883,-73.54753,165.8342
110722_28OP9GOODcontig00017,OP9_single_cells,4676,293.71587,-64.02228,100.55437
110722_16OP9GOODcontig00008,OP9_single_cells,4663,307.11968,-61.228622,164.84454
091029_26OP9GOODcontig00038,OP9_single_cells,4657,345.0671,-35.545356,119.00056
110722_32OP9GOODcontig00016,OP9_single_cells,4611,335.93189,-61.32357,138.24867
110722_44OP9GOODcontig00025,OP9_single_cells,4597,322.97006,-44.514043,150.06383
110722_44OP9GOODcontig00026,OP9_single_cells,4580,310.48024,-0.8987979,110.5006
110722_16OP9GOODcontig00009,OP9_single_cells,4563,300.29461,-58.108876,196.74795
110722_44OP9GOODcontig00027,OP9_single_cells,4563,227.19508,-47.257882,93.5403
110722_44OP9GOODcontig00028,OP9_single_cells,4540,291.21533,-33.573477,111.49173
110722_16OP9GOODcontig00010,OP9_single_cells,4519,266.71302,-23.812971,124.59601
091030_14OP9GOODcontig00008,OP9_single_cells,4500,311.23302,-19.087292,125.65259
110722_11OP9GOODcontig00010,OP9_single_cells,4489,336.3542,-54.287401,201.18707
110722_32OP9GOODcontig00017,OP9_single_cells,4478,320.97394,-36.885632,120.37613
110722_44OP9GOODcontig00029,OP9_single_cells,4472,283.1584,-81.26832,111.80169
110722_11OP9GOODcontig00011,OP9_single_cells,4456,318.32724,-73.83418,168.9086
110722_44OP9GOODcontig00030,OP9_single_cells,4449,337.61462,-57.595958,182.60697
110722_28OP9GOODcontig00018,OP9_single_cells,4435,326.23682,-99.77051,193.32411
091029_26OP9GOODcontig00039,OP9_single_cells,4423,251.07887,-74.79661,172.60222
091029_26OP9GOODcontig00040,OP9_single_cells,4404,332.48628,-70.69853,181.97963
091030_14OP9GOODcontig00009,OP9_single_cells,4402,280.2079,-26.644275,147.3416
110722_32OP9GOODcontig00018,OP9_single_cells,4372,281.97722,-48.326859,161.66724
091029_26OP9GOODcontig00041,OP9_single_cells,4360,244.33304,-20.912367,40.87076
110722_44OP9GOODcontig00031,OP9_single_cells,4347,236.38776,-59.341982,205.81778
110722_32OP9GOODcontig00019,OP9_single_cells,4344,332.19767,-61.528159,147.05894
110722_11OP9GOODcontig00012,OP9_single_cells,4340,304.6456,-6.842129,55.986196
110722_16OP9GOODcontig00011,OP9_single_cells,4335,286.63929,-31.422755,76.40787
110722_35OP9GOODcontig00013,OP9_single_cells,4328,227.92504,-100.4024,155.9075
110722_32OP9GOODcontig00020,OP9_single_cells,4322,263.39152,-49.204162,185.69012
110722_22OP9GOODcontig00007,OP9_single_cells,4321,286.5359,-39.358452,137.13525
110722_32OP9GOODcontig00021,OP9_single_cells,4311,300.36923,-57.423548,155.70009
110722_35OP9GOODcontig00014,OP9_single_cells,4296,253.64633,-39.648084,181.19843
091029_26OP9GOODcontig00042,OP9_single_cells,4280,309.87558,-54.876983,138.775
110722_32OP9GOODcontig00022,OP9_single_cells,4268,291.83868,-61.430152,102.9721
110722_11OP9GOODcontig00013,OP9_single_cells,4245,198.96947,-6.0393529,82.71935
110722_28OP9GOODcontig00020,OP9_single_cells,4231,305.3589,-59.522351,111.7389
110722_28OP9GOODcontig00019,OP9_single_cells,4229,257.94405,-13.547905,156.78236
110722_44OP9GOODcontig00032,OP9_single_cells,4189,289.74855,-22.674393,50.666532
110722_16OP9GOODcontig00012,OP9_single_cells,4164,269.69327,-28.165333,112.68033
110722_32OP9GOODcontig00023,OP9_single_cells,4163,317.31098,-67.603627,159.01802
091029_26OP9GOODcontig00043,OP9_single_cells,4151,213.19354,-8.177624,95.08905
110722_32OP9GOODcontig00024,OP9_single_cells,4139,311.33774,-49.496349,154.88298
110722_28OP9GOODcontig00021,OP9_single_cells,4129,284.53502,-49.581791,133.896
091029_26OP9GOODcontig00044,OP9_single_cells,4074,296.84739,-26.866889,92.9558
110722_44OP9GOODcontig00033,OP9_single_cells,4072,286.80925,-54.466265,178.54851
091029_26OP9GOODcontig00045,OP9_single_cells,4050,306.30061,-65.639392,166.6161
110722_44OP9GOODcontig00034,OP9_single_cells,4031,283.80198,-62.921124,178.50574
091029_26OP9GOODcontig00046,OP9_single_cells,4012,293.87911,-69.033874,147.44527
110722_32OP9GOODcontig00025,OP9_single_cells,3996,336.67445,-37.768864,139.68808
110722_28OP9GOODcontig00022,OP9_single_cells,3986,306.69772,-76.15328,119.66647
110722_16OP9GOODcontig00013,OP9_single_cells,3982,328.13669,-41.840967,138.94377
110722_35OP9GOODcontig00015,OP9_single_cells,3976,277.58927,-72.75604,109.44619
091029_26OP9GOODcontig00047,OP9_single_cells,3972,288.66943,-37.15173,109.29198
110722_44OP9GOODcontig00035,OP9_single_cells,3954,283.54949,-74.9322,155.43577
110722_16OP9GOODcontig00014,OP9_single_cells,3952,270.62686,-85.76673,123.39901
110722_28OP9GOODcontig00023,OP9_single_cells,3942,344.15591,-20.937182,131.54953
110722_44OP9GOODcontig00036,OP9_single_cells,3925,348.27597,-48.56957,177.08278
091029_26OP9GOODcontig00048,OP9_single_cells,3912,312.10816,-52.528665,81.09549
110722_16OP9GOODcontig00015,OP9_single_cells,3904,331.52686,-84.29365,144.31312
110722_21OP9GOODcontig00006,OP9_single_cells,3870,304.74549,-57.677991,190.9684
091029_26OP9GOODcontig00049,OP9_single_cells,3859,276.10051,-19.777723,125.44224
110722_44OP9GOODcontig00037,OP9_single_cells,3851,337.38278,-90.34207,166.34737
110722_32OP9GOODcontig00026,OP9_single_cells,3844,309.35114,-37.083494,111.67324
110722_28OP9GOODcontig00024,OP9_single_cells,3830,222.32014,-112.41916,195.79203
110722_32OP9GOODcontig00027,OP9_single_cells,3794,333.2406,-28.91266,129.44862
110722_35OP9GOODcontig00016,OP9_single_cells,3764,299.39735,-39.801111,144.13938
110722_35OP9GOODcontig00017,OP9_single_cells,3764,209.77362,-59.205741,136.86379
110722_28OP9GOODcontig00025,OP9_single_cells,3761,341.75575,-39.012008,76.67023
091030_14OP9GOODcontig00010,OP9_single_cells,3744,297.1773,-13.672057,87.29119
110722_28OP9GOODcontig00026,OP9_single_cells,3713,268.15782,-19.171341,126.46473
110722_28OP9GOODcontig00027,OP9_single_cells,3709,328.47185,-46.233089,172.26377
091029_26OP9GOODcontig00050,OP9_single_cells,3704,302.13638,-73.34103,148.21611
091029_26OP9GOODcontig00051,OP9_single_cells,3698,273.43701,-97.57783,83.38274
110722_28OP9GOODcontig00028,OP9_single_cells,3668,321.47514,-59.620561,136.48306
110722_35OP9GOODcontig00018,OP9_single_cells,3663,363.95947,-41.82038,165.53915
091029_26OP9GOODcontig00052,OP9_single_cells,3617,333.87312,-81.37171,116.32285
091029_26OP9GOODcontig00053,OP9_single_cells,3604,350.80227,-74.7124,116.3596
110722_32OP9GOODcontig00028,OP9_single_cells,3596,293.9825,-54.42269,111.37434
110722_28OP9GOODcontig00029,OP9_single_cells,3584,301.46396,-95.14687,168.14833
110722_32OP9GOODcontig00029,OP9_single_cells,3580,279.24078,-38.417687,110.96092
110722_28OP9GOODcontig00030,OP9_single_cells,3558,327.13814,-52.775436,162.79865
091029_26OP9GOODcontig00054,OP9_single_cells,3544,213.82641,-59.38478,119.24521
110722_32OP9GOODcontig00030,OP9_single_cells,3526,330.34477,-57.985011,194.34072
110722_28OP9GOODcontig00031,OP9_single_cells,3518,325.79085,-64.104747,177.11316
110722_32OP9GOODcontig00031,OP9_single_cells,3501,246.51389,-13.865537,105.42581
091029_26OP9GOODcontig00055,OP9_single_cells,3473,281.91982,15.669171,82.71872
110722_28OP9GOODcontig00032,OP9_single_cells,3451,121.88337,5.3096169,63.826434
110722_32OP9GOODcontig00032,OP9_single_cells,3435,230.61934,-83.01006,172.71604
091029_26OP9GOODcontig00056,OP9_single_cells,3425,320.52538,-53.877215,166.31055
091029_26OP9GOODcontig00057,OP9_single_cells,3406,283.20348,-15.94551,49.28203
091029_26OP9GOODcontig00058,OP9_single_cells,3371,351.17348,-48.684685,149.93314
110722_32OP9GOODcontig00033,OP9_single_cells,3365,293.84222,-68.989319,124.49479
110722_28OP9GOODcontig00033,OP9_single_cells,3364,294.75019,-57.691949,122.75872
110722_11OP9GOODcontig00014,OP9_single_cells,3356,313.86712,-11.741457,95.19132
110722_28OP9GOODcontig00034,OP9_single_cells,3354,314.25933,-53.846618,132.82836
110722_11OP9GOODcontig00015,OP9_single_cells,3341,317.68247,-67.034072,144.57618
110722_35OP9GOODcontig00019,OP9_single_cells,3331,338.46526,-114.86874,203.46788
110722_35OP9GOODcontig00020,OP9_single_cells,3327,270.44689,28.475888,109.18544
110722_44OP9GOODcontig00038,OP9_single_cells,3318,352.76605,-74.95901,160.94757
091029_26OP9GOODcontig00059,OP9_single_cells,3302,336.30009,-41.704334,119.71281
110722_35OP9GOODcontig00021,OP9_single_cells,3290,299.55562,-70.4725,187.1646
091029_26OP9GOODcontig00061,OP9_single_cells,3279,333.76462,-77.65688,174.12052
091029_26OP9GOODcontig00060,OP9_single_cells,3277,328.35852,-60.39635,164.00468
110722_22OP9GOODcontig00008,OP9_single_cells,3270,313.9038,-43.686671,126.25025
110722_32OP9GOODcontig00034,OP9_single_cells,3255,281.38607,-68.73069,214.12076
110722_22OP9GOODcontig00009,OP9_single_cells,3242,303.16867,-37.24259,145.94202
110722_32OP9GOODcontig00035,OP9_single_cells,3226,313.72054,-81.50583,138.67861
110722_44OP9GOODcontig00039,OP9_single_cells,3195,307.45113,-67.039819,155.63772
091029_26OP9GOODcontig00062,OP9_single_cells,3192,223.19038,-137.55021,179.81621
091029_26OP9GOODcontig00063,OP9_single_cells,3189,289.20255,-35.050302,82.3109
091029_26OP9GOODcontig00064,OP9_single_cells,3184,322.38129,-55.467748,168.68838
091029_26OP9GOODcontig00065,OP9_single_cells,3176,124.75414,-78.73341,119.96061
110722_22OP9GOODcontig00010,OP9_single_cells,3176,308.45241,-77.03136,140.9786
110722_35OP9GOODcontig00022,OP9_single_cells,3158,367.96536,-45.037979,135.07585
110722_44OP9GOODcontig00040,OP9_single_cells,3158,274.9782,-3.5663131,119.41279
091029_26OP9GOODcontig00066,OP9_single_cells,3156,360.16148,-50.686188,165.09017
110722_44OP9GOODcontig00041,OP9_single_cells,3138,324.29628,-26.751522,155.82476
091029_26OP9GOODcontig00067,OP9_single_cells,3131,326.78072,-78.35968,143.65498
110722_28OP9GOODcontig00035,OP9_single_cells,3127,331.74631,-95.05489,154.49
110722_32OP9GOODcontig00036,OP9_single_cells,3123,156.38693,-92.84135,141.24887
110722_35OP9GOODcontig00023,OP9_single_cells,3111,341.26183,-42.839034,198.07634
110722_16OP9GOODcontig00016,OP9_single_cells,3097,332.12417,-38.918096,143.8164
110722_11OP9GOODcontig00016,OP9_single_cells,3093,310.94224,-7.370867,98.61698
110722_16OP9GOODcontig00017,OP9_single_cells,3091,312.89111,-3.9464607,122.84671
110722_44OP9GOODcontig00042,OP9_single_cells,3078,285.57956,-30.219315,110.2626
091029_26OP9GOODcontig00068,OP9_single_cells,3072,302.51998,-90.04863,218.67482
091029_26OP9GOODcontig00069,OP9_single_cells,3062,315.63602,-57.647198,130.63855
110722_44OP9GOODcontig00043,OP9_single_cells,3047,242.35379,-30.182047,77.8617
110722_35OP9GOODcontig00024,OP9_single_cells,3045,204.51459,-2.5653789,74.12727
110722_35OP9GOODcontig00025,OP9_single_cells,3044,312.70295,-20.79266,80.92371
110722_32OP9GOODcontig00037,OP9_single_cells,3042,278.99382,-54.588576,104.30805
091029_26OP9GOODcontig00070,OP9_single_cells,3029,294.82691,-57.911035,154.67998
110722_44OP9GOODcontig00044,OP9_single_cells,3027,265.32765,36.700139,63.897204
110722_32OP9GOODcontig00038,OP9_single_cells,3022,307.6094,-5.1013137,84.42511
091029_26OP9GOODcontig00071,OP9_single_cells,3017,271.72243,-64.599451,160.91306
091029_26OP9GOODcontig00073,OP9_single_cells,3012,308.99372,-22.463931,128.20472
091029_26OP9GOODcontig00072,OP9_single_cells,3011,313.92046,-83.44007,168.99442
110722_32OP9GOODcontig00039,OP9_single_cells,3009,266.8645,-89.96862,79.22271
091030_14OP9GOODcontig00011,OP9_single_cells,2979,300.92944,-87.78966,166.33995
110722_28OP9GOODcontig00036,OP9_single_cells,2977,309.79256,-0.035210371,67.738986
091030_14OP9GOODcontig00012,OP9_single_cells,2968,327.04133,-23.469383,127.18643
110722_22OP9GOODcontig00011,OP9_single_cells,2968,311.17296,-83.21768,261.135
110722_28OP9GOODcontig00037,OP9_single_cells,2951,295.49513,-32.703727,102.50779
091029_26OP9GOODcontig00074,OP9_single_cells,2949,277.83014,-42.380079,168.25886
110722_35OP9GOODcontig00026,OP9_single_cells,2940,246.99346,-36.874278,126.8253
110722_22OP9GOODcontig00012,OP9_single_cells,2918,273.41111,-32.614078,143.45625
110722_44OP9GOODcontig00045,OP9_single_cells,2909,313.74434,-46.883697,90.81359
110722_44OP9GOODcontig00046,OP9_single_cells,2880,309.86998,-74.74628,155.22234
110722_44OP9GOODcontig00047,OP9_single_cells,2870,292.25266,-81.76133,125.53177
110722_32OP9GOODcontig00040,OP9_single_cells,2869,282.23972,-74.68391,216.78223
110722_28OP9GOODcontig00038,OP9_single_cells,2866,255.60801,-48.46009,170.99586
110722_44OP9GOODcontig00048,OP9_single_cells,2852,225.10173,-54.70801,134.35989
110722_21OP9GOODcontig00007,OP9_single_cells,2832,302.2432,-85.22157,140.54453
091029_26OP9GOODcontig00075,OP9_single_cells,2812,306.06751,-82.4691,202.31834
110722_22OP9GOODcontig00013,OP9_single_cells,2808,360.65568,-25.169781,199.73779
110722_32OP9GOODcontig00041,OP9_single_cells,2784,211.68728,-152.327,182.53634
110722_35OP9GOODcontig00027,OP9_single_cells,2780,345.32876,-92.51074,127.22017
110722_28OP9GOODcontig00039,OP9_single_cells,2755,190.31747,27.524987,72.9267
110722_32OP9GOODcontig00042,OP9_single_cells,2754,356.1824,-85.73558,182.44877
110722_35OP9GOODcontig00028,OP9_single_cells,2750,305.76644,-10.376765,62.278685
110722_32OP9GOODcontig00043,OP9_single_cells,2749,221.28799,27.109964,32.315878
110722_32OP9GOODcontig00044,OP9_single_cells,2740,308.87668,-23.652188,97.94421
091029_26OP9GOODcontig00076,OP9_single_cells,2738,101.11829,22.597274,40.922301
091029_26OP9GOODcontig00077,OP9_single_cells,2734,295.12049,-113.07933,157.04388
110722_35OP9GOODcontig00029,OP9_single_cells,2724,169.77114,-2.6082518,36.149974
110722_32OP9GOODcontig00045,OP9_single_cells,2723,314.79469,-78.11692,213.19256
110722_32OP9GOODcontig00046,OP9_single_cells,2722,293.30462,-21.059759,104.85923
110722_28OP9GOODcontig00040,OP9_single_cells,2718,262.83551,-57.018423,106.83253
110722_22OP9GOODcontig00014,OP9_single_cells,2714,247.6621,-16.199337,94.99399
110722_22OP9GOODcontig00015,OP9_single_cells,2711,237.02784,-127.47252,174.56264
110722_44OP9GOODcontig00049,OP9_single_cells,2680,318.63118,-46.822811,168.83279
110722_44OP9GOODcontig00050,OP9_single_cells,2665,259.87185,-95.63848,201.20625
110722_44OP9GOODcontig00051,OP9_single_cells,2664,355.93824,-62.111588,194.3711
091029_26OP9GOODcontig00078,OP9_single_cells,2653,309.81083,-10.815896,106.95412
110722_16OP9GOODcontig00018,OP9_single_cells,2647,362.30488,-57.287461,112.12383
110722_11OP9GOODcontig00017,OP9_single_cells,2639,311.86071,-36.705725,146.14292
110722_35OP9GOODcontig00030,OP9_single_cells,2632,292.56297,-49.966651,176.14765
091029_26OP9GOODcontig00079,OP9_single_cells,2628,183.01528,-27.743065,100.91445
110722_44OP9GOODcontig00052,OP9_single_cells,2628,303.20122,-46.085746,75.87139
110722_28OP9GOODcontig00041,OP9_single_cells,2623,305.0054,-52.665802,111.25044
091029_26OP9GOODcontig00080,OP9_single_cells,2614,336.65737,-110.85424,196.90167
091029_26OP9GOODcontig00081,OP9_single_cells,2593,255.61837,9.61527,102.91463
091029_26OP9GOODcontig00082,OP9_single_cells,2592,300.58812,-4.7425882,115.85336
110722_35OP9GOODcontig00031,OP9_single_cells,2587,311.31016,-42.139097,92.6611
110722_35OP9GOODcontig00032,OP9_single_cells,2586,295.40098,-81.33965,191.53358
110722_11OP9GOODcontig00018,OP9_single_cells,2568,201.49066,-45.289769,116.39082
110722_22OP9GOODcontig00016,OP9_single_cells,2557,311.32164,-105.55118,212.18652
110722_22OP9GOODcontig00017,OP9_single_cells,2547,264.09124,-80.09001,149.0923
